procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  3      0 223755248 173616 23350208    0    0 121323 114413 331720 883652 54 11 22 12  0
51  5      0 223719344 173616 23371928    0    0 139999 66816 362647 983038 60 13 17 10  0
45 16      0 223679968 173620 23395664    0    0 119531 68868 378269 1036380 65 13 15  8  0
45  6      0 223641824 173628 23419704    0    0 132795 68700 379450 1007791 62 13 16  9  0
30  1      0 223606672 173628 23440908    0    0 153803 60605 332743 901939 56 11 21 12  0
 2 17      0 223815616 173644 23460632    0    0 115331 126332 314609 846404 54 11 23 12  0
62  3      0 223785040 173644 23482064    0    0 109167 91964 341021 940724 60 12 17 11  0
59  4      0 223748960 173644 23504160    0    0 142858 68681 359317 992485 62 13 15 10  0
44  1      0 223709856 173644 23528400    0    0 139078 64888 371235 1020402 63 13 14  9  0
49  7      0 223669952 173656 23552748    0    0 123632 65644 375303 1034711 65 13 14  7  0
36 20      0 223632480 173656 23575496    0    0 138954 65468 372438 1014859 64 12 15  9  0
50  0      0 223598464 173660 23596212    0    0 121000 110360 332346 894809 55 11 21 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  4      0 223558752 173664 23619928    0    0 120554 68545 378361 1042810 65 13 14  7  0
44  5      0 223520768 173664 23642952    0    0 134028 63476 369308 1020514 64 13 15  8  0
44  4      0 223482048 173672 23666340    0    0 133012 64912 366502 1011255 63 13 15  9  0
31 23      0 223444720 173672 23688500    0    0 134213 66108 369335 1014471 63 13 15  9  0
49  3      0 223409312 173672 23710132    0    0 104215 109572 336157 907150 56 11 22 11  0
49  3      0 223371952 173672 23733392    0    0 136068 64992 373468 1000345 62 13 16  9  0
55  3      0 223335568 173676 23755660    0    0 122593 68173 374636 1030962 65 13 14  8  0
52  3      0 223295616 173684 23779512    0    0 132691 66568 372968 1009987 63 13 15  9  0
51  5      0 223259248 173684 23802116    0    0 132714 65437 366776 983168 61 12 17  9  0
52  3      0 223226768 173684 23821592    0    0 114977 111768 323128 861053 54 10 22 13  0
15 37      0 223440224 173696 23845548    0    0 129561 73908 363876 962779 60 12 18 10  0
38  9      0 223405472 173696 23866940    0    0 126899 89884 340519 941344 61 12 15 11  0
53  2      0 223369856 173704 23888972    0    0 130695 87889 341070 943854 61 12 15 12  0
43  6      0 223330976 173708 23912252    0    0 140804 68820 366115 994145 63 12 15 10  0
52  3      0 223299680 173708 23931724    0    0 124783 112192 321839 874342 55 11 23 12  0
14 41      0 223261312 173712 23954580    0    0 134219 67737 363607 996899 63 12 15  9  0
47  4      0 223223600 173712 23977968    0    0 139260 67260 362746 989812 63 12 15  9  0
38  5      0 223183968 173720 24002008    0    0 120470 68452 372869 1012999 65 13 15  8  0
48 11      0 223147712 173720 24024284    0    0 131651 68140 383095 1002019 63 13 16  9  0
 1 33      0 223111968 173720 24045900    0    0 134598 93333 353193 901248 56 12 19 13  0
58  7      0 223076704 173720 24067832    0    0 124154 86104 363916 926708 59 12 19 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  3      0 223039728 173724 24089840    0    0 156413 64864 357913 947592 59 12 17 11  0
57  1      0 223000368 173732 24113776    0    0 123237 67824 378038 1027806 65 14 14  7  0
32  8      0 222953840 173732 24137436    0    0 133737 64272 368789 1011311 64 13 15  9  0
60  3      0 222906640 173732 24160048    0    0 118218 67581 375301 1031543 65 13 14  8  0
54  5      0 222873120 173732 24180864    0    0 115195 109024 313948 850625 54 11 24 11  0
55  4      0 222835536 173732 24203276    0    0 117762 67696 377074 1034289 66 13 14  7  0
55  5      0 222797536 173744 24226056    0    0 148480 65317 354503 937469 59 11 18 11  0
45  3      0 223016320 173752 24247392    0    0 125341 82424 350462 954904 61 12 17 10  0
27 23      0 222979216 173756 24270008    0    0 129494 94716 336163 922591 61 12 15 12  0
47  1      0 222948864 173756 24289284    0    0 125136 118989 317170 868790 55 11 21 13  0
48  6      0 222910320 173760 24311476    0    0 144016 65596 359383 966813 61 12 15 11  0
52  5      0 222871456 173760 24335340    0    0 128512 68496 373875 1022393 64 13 14  8  0
60  4      0 222834848 173768 24358708    0    0 138143 66480 370486 999001 63 12 16  9  0
44  7      0 222798352 173768 24380764    0    0 135642 67777 361573 980012 63 12 15 10  0
51  9      0 222762720 173768 24402396    0    0 106361 114620 326979 890407 56 11 21 12  0
46  5      0 222725344 173772 24424324    0    0 151355 66112 352814 939171 59 12 17 12  0
53  3      0 222688368 173772 24447024    0    0 130954 66576 364756 1006487 64 13 15  8  0
57  2      0 222650864 173780 24469524    0    0 121495 71209 372818 1011939 64 13 15  8  0
31  5      0 222608672 173780 24492912    0    0 133800 67088 359554 992007 63 12 15  9  0
 1 20      0 222575520 173784 24512644    0    0 125337 107044 323470 871842 55 11 21 13  0
52  2      0 222541984 173784 24533744    0    0 145789 66537 339982 914830 57 12 19 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  6      0 222520240 173792 24556696    0    0 117718 67596 371786 1031089 65 13 14  7  0
25 28      0 222484736 173792 24578872    0    0 148389 64680 356612 959485 61 12 16 11  0
45  4      0 222443200 173792 24603064    0    0 121025 68880 376319 1021303 65 13 14  7  0
 1 30      0 222406560 173792 24625168    0    0 119673 96960 365104 968594 61 12 17 10  0
50  4      0 222627552 173804 24644508    0    0 133208 88905 293601 822344 54 11 21 14  0
38 14      0 222594752 173808 24665860    0    0 127705 88928 340263 948272 63 12 15 10  0
 1 40      0 222554816 173824 24675176    0    0 424924 36736 107017 290673 20  4 43 34  0
 8 39      0 222523008 173828 24681440    0    0 231323 165749 143969 357169 31  4 33 32  0
59  8      0 222473664 173832 24690024    0    0 207079 180306 151486 372613 35  5 29 32  0
 6 38      0 222454672 173836 24699992    0    0 222201 171915 160960 404514 36  5 26 33  0
22 36      0 222436032 173844 24710544    0    0 197050 170073 173106 447607 41  6 25 28  0
 4 45      0 222415040 173856 24719700    0    0 218517 167731 168889 442899 39  6 25 31  0
60  5      0 222396432 173864 24730792    0    0 200761 171898 172131 430181 39  5 26 30  0
36  3      0 222362880 173872 24741388    0    0 192865 160591 186764 490126 44  6 24 27  0
22 40      0 222341344 173876 24755420    0    0 199430 143281 207386 568604 47  7 21 25  0
 8 41      0 222321600 173880 24768132    0    0 183769 145719 210067 571772 48  7 21 24  0
 6 37      0 222287104 173896 24779772    0    0 168098 190169 170902 466750 39  6 30 25  0
47  1      0 222263888 173900 24793628    0    0 185833 140491 223956 586108 45  7 23 25  0
36 25      0 222339008 173904 24808420    0    0 186912 126273 254832 666544 49  8 21 23  0
62  3      0 222312336 173908 24825248    0    0 157100 128318 276254 732410 54  8 18 20  0
51  6      0 222286400 173908 24840668    0    0 184238 115190 278138 705176 50  8 19 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  2      0 222256704 173920 24860200    0    0 145044 93780 330016 865762 58 11 17 13  0
49  3      0 222223616 173920 24880660    0    0 159596 79722 345859 917111 58 12 17 13  0
 4 17      0 222188736 173920 24901888    0    0 141112 104396 345470 914226 57 11 18 13  0
47  5      0 222156480 173920 24921900    0    0 136918 89560 338302 912752 57 12 20 11  0
56  6      0 222165936 173920 24946304    0    0 136950 66821 394238 1038969 63 13 15  8  0
51  6      0 222162176 173932 24967156    0    0 166576 70341 349482 895527 53 11 20 16  0
54  6      0 222126336 173940 24989360    0    0 134619 90304 383916 980000 58 13 17 13  0
52  5      0 222109104 173944 25010112    0    0 165319 84869 358624 920343 54 11 20 14  0
56  5      0 222332672 173956 25027192    0    0 147625 132849 290560 757877 46 10 27 18  0
54  5      0 222296672 173956 25050476    0    0 122617 92616 365995 1003382 63 13 14 10  0
57  3      0 222259200 173956 25073456    0    0 146405 76944 364440 984647 61 13 15 11  0
42 10      0 222219600 173968 25096992    0    0 136270 66089 386990 1048531 64 13 14  8  0
31 24      0 222181376 173968 25120772    0    0 144249 64448 381724 1019660 62 13 15 10  0
41  8      0 222146736 173968 25142024    0    0 111880 110188 339279 924434 57 12 21 11  0
60  3      0 222107408 173972 25165472    0    0 145301 63517 366732 991316 60 13 16 11  0
11 46      0 222069264 173972 25189148    0    0 125222 64480 383855 1052891 65 13 14  7  0
46  3      0 222033600 173980 25211004    0    0 161369 73668 353242 946039 57 12 17 14  0
49  8      0 222055120 173980 25233268    0    0 132764 79585 378296 958487 58 11 17 14  0
50  8      0 222019520 173984 25255716    0    0 151760 62776 367481 950229 57 12 17 14  0
46  6      0 221990544 173984 25273824    0    0 118329 108752 326588 869440 54 11 22 13  0
56  9      0 221946480 173984 25300668    0    0 120583 63628 387622 1057404 65 14 14  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  2      0 221908160 173992 25323176    0    0 123432 62461 387248 1051397 64 13 15  8  0
57  1      0 221867440 173992 25348492    0    0 132599 62672 377222 1026429 64 13 16  8  0
53  1      0 221829952 173992 25371280    0    0 119352 64848 385210 1051112 65 14 15  7  0
35  7      0 221795808 173996 25391916    0    0 119485 105896 322000 885100 54 11 24 10  0
14  0      0 221927872 174004 25414760    0    0 129450 65032 375463 1016502 62 13 17  8  0
49  4      0 221973440 174012 25438068    0    0 117384 91036 355765 976787 63 13 14 10  0
46  6      0 221937360 174016 25459776    0    0 144595 89069 342680 923783 59 11 16 13  0
53  0      0 221899600 174016 25482924    0    0 128297 69913 381091 1030316 63 13 15  9  0
59  2      0 221866080 174020 25503096    0    0 123035 111360 324739 881473 55 11 22 12  0
46  5      0 221827056 174020 25527408    0    0 135509 69024 370713 1002360 62 13 15  9  0
44  7      0 221790464 174028 25549380    0    0 140469 68689 370995 1006267 62 13 16 10  0
48  3      0 221750704 174028 25573732    0    0 136354 73864 373706 988725 61 13 16 10  0
63  4      0 221718112 174028 25592744    0    0 174051 77820 339464 898801 55 11 18 16  0
 0 29      0 221683072 174032 25613836    0    0 153004 108949 330723 884711 54 12 20 15  0
 6 14      0 221648944 174036 25635044    0    0 125588 118413 341543 881855 53 11 23 13  0
35  6      0 221615200 174044 25654828    0    0 162456 73748 347893 921154 57 11 19 13  0
49  3      0 221576928 174044 25679092    0    0 120231 67220 382221 1044582 65 13 15  7  0
58  5      0 221537872 174044 25702944    0    0 135162 65692 375314 1009498 63 13 15  9  0
51  2      0 221501264 174048 25724376    0    0 135311 65409 370918 995326 62 12 17  9  0
55  2      0 221464640 174048 25747328    0    0 110668 102984 351953 938222 58 12 21 10  0
49  1      0 221427936 174048 25770512    0    0 133561 66352 373697 1014561 63 13 15  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  5      0 221386864 174060 25794220    0    0 120978 68896 389468 1037291 64 13 15  8  0
14 38      0 221604576 174068 25815224    0    0 144876 73732 370310 957194 59 12 17 11  0
29 28      0 221567088 174072 25838572    0    0 116922 92569 355054 971046 63 12 14 10  0
58  3      0 221535904 174072 25857724    0    0 120860 120740 307745 839319 53 11 22 14  0
56  4      0 221498144 174072 25881328    0    0 126126 65204 378515 1045937 66 13 14  7  0
37 12      0 221458400 174080 25904944    0    0 143689 65369 369492 997080 62 13 15 10  0
53  5      0 221420384 174080 25928008    0    0 135848 65996 372192 1014625 64 13 15  9  0
40  1      0 221379248 174080 25953112    0    0 124626 66620 374442 1032199 65 13 14  7  0
55  2      0 221346992 174084 25972208    0    0 119784 109485 316704 844032 53 10 24 13  0
44  3      0 221304256 174084 25993388    0    0 141195 62784 339145 937251 59 12 19 10  0
47 11      0 221270016 174096 26016200    0    0 136805 68276 366003 984076 62 12 16 10  0
40  7      0 221229600 174096 26041052    0    0 118577 70024 376593 1034998 65 13 14  8  0
53  2      0 221192960 174096 26062180    0    0 130761 67561 365040 1005375 63 12 15  9  0
 0 20      0 221160544 174100 26082800    0    0 136008 110684 310677 842018 51 11 23 14  0
48 14      0 221125008 174100 26104936    0    0 116472 68284 374943 1027929 64 13 15  7  0
50  3      0 221083824 174112 26129228    0    0 134503 70368 367124 988277 62 12 16 10  0
54  3      0 221047824 174112 26151752    0    0 132675 67080 370845 1006535 62 13 16  9  0
58  1      0 221009936 174112 26174552    0    0 132787 70141 367239 984870 62 12 16 10  0
 1 22      0 220974704 174112 26196588    0    0 110206 113300 341058 919393 57 12 20 11  0
50  2      0 221193888 174124 26216124    0    0 140505 78192 319315 870611 56 11 20 13  0
51  5      0 221160272 174132 26238272    0    0 127676 92924 347154 957769 63 12 14 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  6      0 224133440 174144 23248536    0    0 129269 68054 358171 969551 63 14 14  9  0
49  4      0 225065136 174144 22304480    0    0 140515 63324 367227 987812 63 13 14 10  0
34 10      0 225028560 174144 22326864    0    0 133258 64820 375498 992336 62 13 15 10  0
48  7      0 224996320 174148 22346344    0    0 105281 110976 337808 888061 56 11 21 12  0
48  3      0 224958592 174156 22369256    0    0 135298 64704 376329 990033 62 12 15 11  0
49  7      0 224922880 174156 22391136    0    0 133906 65036 370163 1013739 63 13 15  9  0
45  7      0 224881216 174156 22415392    0    0 120302 67509 374581 1031170 65 13 14  7  0
48  3      0 224845120 174156 22437444    0    0 134473 64504 364229 1003932 64 13 15  8  0
49  7      0 224811360 174156 22457764    0    0 119584 108956 331203 902088 57 11 21 11  0
36 19      0 224773296 174168 22480336    0    0 118801 67300 385672 1016206 63 13 14 10  0
59  0      0 224736224 174168 22502904    0    0 130791 66164 375580 989510 61 13 15 11  0
58  2      0 224699776 174168 22524452    0    0 134220 65089 371547 963906 60 12 16 12  0
55  6      0 224663552 174168 22546504    0    0 131116 65364 368270 1006832 63 13 15  9  0
49  6      0 224631696 174172 22565344    0    0 132968 116797 319159 844972 53 10 22 14  0
50  4      0 224595856 174172 22587124    0    0 134605 76768 363887 963929 60 13 17 10  0
56  4      0 224779360 174188 22605492    0    0 174531 75736 321814 845551 53 10 21 16  0
51  7      0 224746672 174192 22625940    0    0 140678 108885 329938 881321 57 11 16 15  0
56  5      0 224717248 174196 22644628    0    0 139424 109773 332882 876875 57 11 17 15  0
55  7      0 224916768 174196 22430264    0    0 155977 87785 351127 918484 58 11 17 14  0
17 35      0 224885760 174200 22448508    0    0 138985 133368 306931 812922 51 11 23 16  0
60  5      0 224851920 174208 22469480    0    0 163466 75477 344378 920343 57 12 17 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  1      0 224817280 174208 22490588    0    0 135429 79736 363707 979107 61 13 15 11  0
41  6      0 224779968 174208 22512688    0    0 150122 78329 354642 941163 59 12 16 12  0
47 11      0 224746112 174212 22533112    0    0 145699 78304 363926 926321 57 12 17 14  0
55  3      0 224711520 174212 22554012    0    0 147230 78125 355056 946293 60 12 16 12  0
51  6      0 224679088 174224 22573388    0    0 130358 126100 320533 854803 54 11 21 14  0
49  9      0 224644832 174224 22593896    0    0 160143 76641 341909 909486 56 13 18 14  0
52  6      0 224592752 174224 22615448    0    0 133852 80324 362247 976904 61 13 16 10  0
29 33      0 224556800 174228 22637812    0    0 132567 70753 363896 986946 62 13 16  9  0
46  5      0 224538560 174228 22658380    0    0 133479 67272 369434 995038 62 13 16  9  0
34 15      0 224505088 174236 22679372    0    0 120390 112732 328562 874028 55 11 22 12  0
49  3      0 224470112 174236 22700556    0    0 131091 68852 364144 980968 62 13 16  9  0
51  6      0 224416416 174236 22722220    0    0 140270 66868 362656 975018 61 13 17 10  0
51  1      0 224380336 174236 22744480    0    0 133361 69937 364356 970531 61 13 17 10  0
38 21      0 224614480 174248 22764748    0    0 147341 87728 324159 865048 57 10 19 14  0
56  2      0 224579888 174256 22786856    0    0 115327 95580 349244 964564 64 12 14 10  0
25 33      0 224550992 174260 22804944    0    0 125988 116013 308605 821697 53 10 23 14  0
55  5      0 224498304 174260 22826764    0    0 145356 64888 356798 976409 63 12 15 10  0
51  2      0 224476960 174264 22848576    0    0 145715 63884 350137 971054 62 13 15 10  0
53  6      0 224439648 174264 22871232    0    0 125953 69653 368073 1005025 65 13 14  8  0
51  5      0 224404304 174272 22892836    0    0 134667 67212 360202 979229 63 12 15  9  0
36 19      0 224369824 174276 22913420    0    0 111628 113220 331940 893370 57 11 20 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  1      0 224333120 174276 22934724    0    0 145337 64445 352913 950836 61 12 16 11  0
47  2      0 224281168 174276 22957184    0    0 134123 67732 359147 981745 63 13 15  9  0
 0 47      0 224244464 174276 22978932    0    0 147970 67120 354596 950092 61 12 16 12  0
52  3      0 224224752 174288 23000656    0    0 129753 79497 354141 957306 61 13 16 10  0
27 18      0 224193872 174292 23019248    0    0 135747 122941 307310 796795 50 10 25 15  0
43  7      0 224159152 174292 23039528    0    0 142744 78356 357852 934040 59 12 17 12  0
35 25      0 224112512 174292 23060324    0    0 131237 75356 342046 928364 60 12 18 10  0
56  2      0 224082928 174292 23080676    0    0 160401 74637 342495 910745 58 11 17 13  0
39  4      0 224049072 174296 23101728    0    0 138751 79037 355498 947105 60 12 16 11  0
59  4      0 224015712 174304 23122728    0    0 141725 78548 356903 948730 60 12 17 11  0
46  8      0 224240896 174312 23139992    0    0 111203 130340 303009 811031 52 11 23 14  0
59  2      0 224204480 174316 23161992    0    0 132671 97225 329344 915236 62 12 15 12  0
50  2      0 224171872 174316 23182532    0    0 136922 83660 344992 942448 62 12 15 11  0
 0 37      0 224102672 174320 23201724    0    0 225703 62945 305651 829936 54 11 20 15  0
40  3      0 223996672 174332 23206744    0    0 320065 75384 139067 355813 24  5 41 30  0
15 39      0 223934368 174336 23224652    0    0 200653 133025 243958 624433 44  7 23 26  0
56  3      0 223906096 174336 23241960    0    0 123427 135969 305329 816590 58  9 16 17  0
25 23      0 223865424 174344 23256492    0    0 152516 175485 233350 612966 44  7 28 21  0
30 27      0 223837776 174348 23273220    0    0 148514 127154 285980 755272 54  9 18 19  0
53  5      0 223801072 174360 23290528    0    0 170582 106641 280754 755419 53  9 19 19  0
55  7      0 223761760 174360 23307544    0    0 157565 111965 271024 726964 52  9 20 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18 30      0 223714464 174364 23321592    0    0 214542 110317 242335 621086 43  7 26 23  0
40 12      0 223685184 174368 23339368    0    0 130317 132653 319481 810840 57 10 16 16  0
51  4      0 223673536 174372 23356208    0    0 177088 122030 282455 703936 50  9 20 21  0
55  4      0 223627408 174384 23373812    0    0 157608 115789 304431 758347 53  9 19 18  0
48  6      0 223601984 174388 23389980    0    0 123941 152301 259430 690745 47  8 26 19  0
 7 36      0 223570864 174388 23409204    0    0 153895 102764 313782 845248 59 10 16 15  0
52  6      0 223785600 174388 23427952    0    0 147285 67246 324265 877321 56 12 19 13  0
51  1      0 223751632 174392 23448460    0    0 151609 67020 372916 957633 58 12 17 12  0
40  9      0 223714560 174400 23471708    0    0 140994 72120 404055 1040266 63 13 16  9  0
38  7      0 223676240 174400 23494460    0    0 148077 70428 388690 1011822 60 13 17 10  0
38  4      0 223685328 174400 23512992    0    0 142665 118357 316714 812652 48 10 26 16  0
30 17      0 223907520 174412 23533752    0    0 137621 98245 350910 942674 58 13 16 13  0
54  2      0 223873792 174412 23555320    0    0 143597 95700 355267 958196 60 12 15 12  0
53  3      0 223840192 174416 23575536    0    0 172111 66449 348340 939118 58 12 18 13  0
49  4      0 223801632 174424 23598372    0    0 145034 81176 375023 995706 61 13 16 11  0
43 14      0 223768272 174424 23618452    0    0 130756 117240 335424 883110 53 11 22 14  0
39  7      0 223733552 174424 23638992    0    0 139022 62816 388564 1020656 61 13 15 11  0
44  4      0 223695152 174424 23662224    0    0 131789 66141 384604 1036735 64 13 15  9  0
54  0      0 223658688 174424 23684404    0    0 155955 62272 365443 984663 60 12 17 11  0
51  4      0 223618400 174432 23708796    0    0 127372 67156 386764 1044622 65 13 14  8  0
46  6      0 223584672 174436 23728720    0    0 176487 71664 333417 893171 54 12 18 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  5      0 223554688 174436 23746496    0    0 142318 122473 326130 858678 52 11 23 15  0
47  4      0 223516128 174436 23769368    0    0 139216 75661 373330 988372 61 12 16 11  0
45 10      0 223480288 174436 23791924    0    0 149615 66568 369409 976090 60 12 17 11  0
54  3      0 223443712 174448 23812988    0    0 113991 98628 353152 934648 57 12 21 10  0
58  2      0 223406752 174448 23835272    0    0 134207 67468 372008 1021729 62 13 15  9  0
43  8      0 223372032 174448 23856500    0    0 127803 84348 364492 975456 59 12 18 10  0
50  5      0 223334208 174452 23878948    0    0 131607 67641 376048 1005704 61 13 17 10  0
58  5      0 223549104 174464 23901428    0    0 131183 75856 366824 965985 59 12 18 11  0
51  3      0 223515376 174472 23922200    0    0 130534 91144 345812 951330 61 12 15 12  0
55  4      0 223482528 174476 23943488    0    0 136343 84829 354399 957690 60 12 16 12  0
40 16      0 223444448 174476 23965228    0    0 118138 116980 343016 926835 57 11 20 11  0
41 17      0 223410352 174476 23985672    0    0 166469 74937 346083 924662 56 12 18 14  0
49  4      0 223375504 174476 24007052    0    0 137071 80248 371655 990768 60 13 16 11  0
48  5      0 223339920 174484 24028200    0    0 159848 76361 356508 938094 57 12 18 14  0
27 17      0 223304080 174484 24049796    0    0 134784 79672 369921 987917 61 12 16 11  0
49  4      0 223268256 174488 24071188    0    0 148985 79805 365496 968420 58 13 17 13  0
 1 46      0 223237984 174488 24089868    0    0 132620 121104 313746 829565 50 10 25 14  0
55  3      0 223202784 174492 24110856    0    0 145240 79585 360496 936638 57 12 18 13  0
47  7      0 223165952 174500 24132640    0    0 151414 74236 362765 957877 58 12 17 13  0
46  7      0 223129344 174500 24155496    0    0 134465 69980 373918 1015450 63 13 15  9  0
55  3      0 223090272 174500 24178804    0    0 122007 69605 381120 1030255 64 13 15  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  5      0 223057504 174500 24198276    0    0 121541 109292 321085 861085 53 11 24 13  0
51  6      0 223022480 174500 24220068    0    0 131001 69716 371587 1015395 63 13 15  9  0
56  3      0 222983392 174512 24243116    0    0 138543 67844 379128 997984 62 12 16 10  0
54  1      0 222945536 174512 24265580    0    0 131866 68120 396835 1007988 62 13 16  9  0
59  2      0 223157216 174520 24286252    0    0 128345 75889 364237 937663 59 12 18 11  0
 1 27      0 223128832 174524 24306220    0    0 120410 115148 322202 890512 57 11 18 14  0
56  2      0 223098080 174524 24325828    0    0 131660 90605 322830 872030 56 11 20 13  0
38  6      0 223059760 174532 24348788    0    0 143960 59864 366783 1009924 64 12 15  9  0
56  5      0 223022304 174536 24371920    0    0 128703 62472 375525 1035187 65 13 14  8  0
56  2      0 222984496 174536 24394136    0    0 141779 60084 362291 1009137 63 13 15  9  0
54  1      0 222946912 174536 24416836    0    0 144025 61821 361554 974182 60 13 16 11  0
63  2      0 222914896 174536 24435908    0    0 132903 103484 319788 877400 54 11 21 13  0
43  3      0 222877568 174548 24458288    0    0 138209 60680 363110 1002355 62 13 15 10  0
48  7      0 222838752 174548 24481488    0    0 121502 63180 381496 1034776 65 13 15  8  0
50  9      0 222802176 174548 24504156    0    0 136995 62225 367645 992822 62 13 15 10  0
28 21      0 222764240 174548 24526320    0    0 136501 61404 366460 999564 63 12 15  9  0
10 39      0 222736336 174552 24543260    0    0 141479 114016 305180 801372 49 10 25 16  0
55  7      0 222697488 174560 24566512    0    0 132548 75093 368463 976328 61 12 17 10  0
50  5      0 222661248 174560 24587916    0    0 148723 72020 355702 945626 58 12 17 13  0
36  1      0 222626528 174560 24609124    0    0 145140 64549 354188 952284 59 12 17 12  0
52  3      0 222591424 174564 24630604    0    0 150147 71460 355353 937837 58 12 18 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  4      0 222559312 174564 24649632    0    0 131552 116697 317476 841205 52 10 24 14  0
 1 47      0 222777440 174588 24669940    0    0 141228 87120 345811 918049 57 12 18 13  0
50  3      0 222745184 174588 24689824    0    0 122368 105132 340849 929476 59 12 15 14  0
15 42      0 222686656 174596 24704168    0    0 241947 91505 230522 615689 41  8 29 22  0
 1 47      0 222652992 174600 24714680    0    0 227060 162009 185045 452408 34  5 29 32  0
30 22      0 222633152 174608 24726456    0    0 193403 173575 207503 503289 37  6 26 31  0
17 22      0 222599088 174620 24735432    0    0 222952 163506 190402 461031 34  6 28 33  0
66  0      0 222564960 174628 24747780    0    0 181552 168419 222039 545574 40  6 26 28  0
40 17      0 222590992 174632 24760644    0    0 206435 141050 245191 600376 41  7 23 29  0
24 34      0 222566816 174640 24776436    0    0 139975 159394 253283 662356 44  8 27 21  0
57  1      0 222538480 174640 24795020    0    0 160526 97088 324372 855511 55 11 18 17  0
47  7      0 222492576 174648 24814572    0    0 162208 88553 334110 870813 55 11 19 15  0
11 42      0 222457344 174652 24835144    0    0 164558 90889 339147 891178 57 11 17 15  0
62  2      0 222405520 174652 24857104    0    0 138180 83741 343845 905693 58 11 17 14  0
50  6      0 222368448 174656 24879540    0    0 125374 70708 374285 1010477 64 13 14  9  0
57  1      0 222335328 174656 24899064    0    0 118202 113008 316817 857439 54 10 23 12  0
59  4      0 222334464 174660 24919216    0    0 155068 63225 347905 931454 59 12 17 12  0
48  2      0 222297632 174668 24941880    0    0 133506 65108 367565 1017580 63 13 15  9  0
45  8      0 222259456 174668 24964316    0    0 137232 65600 372157 1001307 62 13 15 10  0
30 14      0 222223744 174668 24986004    0    0 122651 67772 376873 1029355 65 14 14  8  0
49  9      0 222174752 174672 25005796    0    0 133865 105753 313070 839670 52 11 24 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  6      0 222139040 174680 25027124    0    0 121224 66232 380965 1032659 65 13 14  7  0
52  5      0 222347616 174688 25050212    0    0 131994 68648 358232 965193 61 12 17 10  0
52  4      0 222296160 174688 25071424    0    0 131338 83308 344717 964862 62 13 15 10  0
49  8      0 222258832 174692 25094276    0    0 124337 84129 354315 971244 63 12 14 10  0
50  8      0 222224112 174692 25114944    0    0 141684 60624 373379 1012920 64 13 14  9  0
58  1      0 222189392 174692 25136012    0    0 126075 105220 333015 875133 56 11 21 12  0
36  4      0 222152064 174704 25158132    0    0 138713 62436 367459 993779 63 13 15  9  0
50  4      0 222115104 174704 25180732    0    0 139131 60832 373664 1000029 63 13 15  9  0
40  5      0 222077296 174704 25203672    0    0 122897 65100 373372 1033576 65 14 14  7  0
56  2      0 222038240 174704 25226996    0    0 133525 60372 370387 1003347 64 12 15  9  0
58  2      0 222011040 174704 25243816    0    0 116201 103764 319349 855646 53 11 22 14  0
42 10      0 221968880 174712 25268616    0    0 134806 62664 365306 994357 64 13 15  8  0
57  1      0 221932800 174712 25290668    0    0 135039 61392 367497 997315 64 13 15  9  0
