procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  5      0 216924608 171808 19880496    0    0 110274 88021 325827 924173 62 12 16 10  0
52  2      0 216887536 171808 19903272    0    0 110578 68932 341187 966890 64 12 16  8  0
52  2      0 216849472 171808 19926628    0    0 97807 66068 359422 1023138 67 13 14  6  0
44  6      0 216810400 171808 19949912    0    0 93489 65089 358075 1030218 67 13 14  5  0
48  2      0 216777536 171812 19970028    0    0 99038 110896 311117 870718 57 11 23  9  0
43  4      0 216734384 171820 19991556    0    0 120735 62360 329163 936022 62 12 17  8  0
34 17      0 216701056 171820 20014064    0    0 90837 66957 360915 1024391 66 14 15  6  0
51  3      0 216662128 171820 20037580    0    0 89816 66228 361152 1023462 66 13 15  5  0
51  4      0 216624928 171820 20060420    0    0 106045 67088 356005 1001294 65 13 15  7  0
38 16      0 216575824 171824 20078984    0    0 112961 105685 300045 811621 52 10 26 12  0
 8 38      0 216537872 171832 20102044    0    0 105048 64684 365146 1024127 67 13 15  6  0
43  4      0 216499440 171832 20125480    0    0 86775 63848 354547 991729 65 13 16  6  0
52  8      0 216460992 171832 20148828    0    0 87797 65084 359717 1021515 67 13 15  5  0
48  4      0 216423648 171832 20171532    0    0 101326 62416 353265 999459 65 13 16  6  0
59  5      0 216376928 171832 20189840    0    0 95035 104800 319224 888252 58 11 23  9  0
43  6      0 216337120 171840 20213476    0    0 102295 64164 361460 1006338 65 13 16  6  0
53  2      0 216552768 171852 20235924    0    0 84974 78169 345350 984884 66 12 16  6  0
53  3      0 216517424 171852 20257836    0    0 101084 90176 330077 943531 64 12 15  9  0
63  2      0 216482336 171852 20279472    0    0 108182 70072 336878 968297 65 12 15  8  0
56  4      0 216448224 171856 20300072    0    0 102149 106668 312711 866950 57 11 22  9  0
52  1      0 216408928 171864 20322776    0    0 107240 62121 348929 998057 66 13 14  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  3      0 216371344 171864 20346116    0    0 91087 64344 361424 1018308 68 13 14  5  0
53  4      0 216274560 171872 20353924    0    0 375553 37696 129444 345204 23  4 42 30  0
53  6      0 216236624 171872 20372940    0    0 108378 138333 304007 816757 58 10 17 15  0
57  3      0 216190496 171876 20389800    0    0 150144 123589 275187 743118 52  9 22 17  0
48  1      0 216136560 171892 20407392    0    0 142013 118978 275630 761599 54  9 20 17  0
38  4      0 216129488 171896 20421552    0    0 115733 152208 241505 681846 50  8 27 15  0
16 33      0 216088560 171900 20441744    0    0 136851 101965 290055 807442 58 10 18 14  0
39 10      0 216032512 171900 20454444    0    0 235228 101053 212412 556526 39  7 29 25  0
50  5      0 216002496 171908 20472684    0    0 127211 125641 288814 777907 55  9 19 16  0
 6 49      0 215965680 171912 20490448    0    0 137636 125909 296886 813816 58 10 18 15  0
39  2      0 215946944 171928 20504928    0    0 153904 127582 236721 624942 45  8 27 21  0
53  4      0 215918304 171932 20523564    0    0 132009 126846 287953 771969 55 10 19 16  0
65  2      0 215873296 171932 20541808    0    0 127536 107152 292340 808968 57 11 19 13  0
21 27      0 215846384 171940 20557760    0    0 100762 159661 250430 696294 50  9 29 13  0
 7 48      0 215874912 171944 20578088    0    0 134439 99306 319675 873201 61 11 17 11  0
55  5      0 215852960 171952 20600336    0    0 87859 71753 334631 929513 61 12 18  9  0
37 17      0 216070336 171964 20621292    0    0 84368 90136 340280 958397 65 12 16  7  0
 3  0      0 216066864 171964 20641852    0    0 118777 98049 327926 911090 60 12 17 11  0
 0 48      0 216082480 171968 20661432    0    0 159497 80869 335867 841022 52 10 20 18  0
15  1      0 216049744 171968 20681460    0    0 98928 121024 322799 868509 54 11 23 12  0
49  5      0 216014032 171976 20703836    0    0 125180 68580 365902 1017268 64 13 16  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  2      0 215975968 171976 20726756    0    0 108600 71321 375717 1038155 65 13 15  7  0
53  2      0 215937408 171976 20749620    0    0 104983 72316 376125 1042547 65 13 15  6  0
58  3      0 215898720 171976 20773004    0    0 119246 70196 365222 998175 63 12 17  8  0
45  5      0 215866352 171980 20791560    0    0 120902 112093 311168 835888 52 10 25 13  0
54  3      0 215828656 171988 20814444    0    0 112726 81068 368033 1007997 64 12 16  8  0
45  5      0 215791072 171988 20837104    0    0 113960 72932 368402 1018478 64 12 16  8  0
49  4      0 215752256 171988 20860252    0    0 114110 70680 369504 1016116 63 13 16  8  0
53  4      0 215713328 171988 20883832    0    0 99679 73148 373938 1033832 66 13 15  6  0
52  3      0 215684032 171996 20900184    0    0 161589 115033 278069 738991 45  9 28 18  0
58  0      0 215648688 172004 20922112    0    0 114970 86712 366603 987162 61 13 17  9  0
57  1      0 215610496 172004 20945336    0    0 113597 81833 369799 994858 62 12 17  9  0
44  4      0 215572928 172004 20968160    0    0 114738 76308 369483 1002772 62 13 17  8  0
22  1      0 215532448 172016 20990728    0    0 112618 74132 367643 983870 61 12 18  9  0
12 31      0 215746496 172016 21011600    0    0 105966 94268 336179 945102 62 12 17  9  0
15 33      0 215714752 172028 21031732    0    0 97248 137329 298477 823504 55 10 24 12  0
49  6      0 215679376 172028 21052824    0    0 149804 63392 334050 930456 59 12 18 12  0
44  6      0 215640448 172028 21076056    0    0 103607 69960 368616 1042039 66 13 14  6  0
45 12      0 215603488 172032 21098108    0    0 115998 68201 357883 1001808 63 13 16  8  0
44  6      0 215564800 172032 21121716    0    0 115084 68356 361511 1009069 64 13 15  8  0
53  1      0 215530336 172044 21141680    0    0 110437 112660 322439 879649 55 11 23 11  0
59  2      0 215492144 172044 21165196    0    0 112978 69052 376463 1002894 64 13 16  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  6      0 215454192 172044 21187956    0    0 99622 69597 388929 1023125 65 13 15  7  0
54  1      0 215416128 172044 21209752    0    0 130750 65992 366625 955396 60 12 18 10  0
25  9      0 215379920 172044 21232080    0    0 110049 66056 338239 971509 62 12 18  7  0
55  3      0 215337824 172056 21252072    0    0 91145 113517 328625 901492 57 12 22  9  0
51  5      0 215302752 172056 21275052    0    0 113732 67720 364873 997136 64 12 16  8  0
51  5      0 215265920 172056 21297932    0    0 124864 66232 356313 977731 62 12 17  9  0
43  2      0 215226496 172060 21320784    0    0 96387 71100 373089 1022743 64 13 16  7  0
52  2      0 215189536 172060 21343240    0    0 115273 68520 361377 1002796 63 13 17  7  0
52  5      0 215155328 172068 21363268    0    0 98830 113201 320730 880142 56 11 23 10  0
40  3      0 215366864 172080 21384240    0    0 122681 83512 328825 903951 58 11 20 10  0
52  2      0 215332896 172080 21405468    0    0 105332 114189 340189 933484 60 12 16 11  0
57  3      0 215300304 172080 21426072    0    0 129354 89808 334437 935687 60 12 17 11  0
49  1      0 215263600 172084 21447628    0    0 132018 81949 349257 962243 61 12 17 11  0
43  4      0 215225040 172092 21470368    0    0 113890 86812 356729 979467 63 12 16  9  0
40  7      0 215196144 172096 21488260    0    0 127419 134317 297611 797316 51 10 26 14  0
43 11      0 215159040 172100 21510532    0    0 127538 89285 347930 945825 60 12 18 11  0
50  1      0 215121728 172100 21532960    0    0 110967 74372 360103 1003311 64 13 16  8  0
49  1      0 215084000 172100 21555808    0    0 112891 73152 358048 990058 63 12 16  8  0
50  6      0 215046304 172108 21577996    0    0 108480 77932 352909 989902 63 12 16  8  0
58  1      0 215014176 172112 21597288    0    0 112253 130565 315234 846032 53 10 24 13  0
24 27      0 214977984 172112 21618512    0    0 115722 84852 361168 968528 60 13 17 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 39      0 214940032 172116 21640596    0    0 120878 86113 352564 947726 60 12 18 10  0
59  3      0 214906672 172116 21661720    0    0 109887 84280 352008 961810 61 12 18  9  0
52  9      0 214871216 172116 21683244    0    0 134015 81713 342515 926834 58 12 19 11  0
45  3      0 214834144 172128 21705244    0    0 106153 85492 361578 976966 62 12 17  9  0
47  6      0 214799648 172132 21725400    0    0 95018 125489 321137 877011 56 11 24 10  0
53  1      0 214762464 172132 21747908    0    0 110786 73980 363040 1001840 64 12 16  8  0
50  3      0 214971776 172144 21768960    0    0 103037 87896 337329 947266 62 12 17  9  0
53  4      0 214937536 172144 21790208    0    0 122700 103613 319538 881159 59 11 17 13  0
54  5      0 214901712 172156 21811924    0    0 113164 92809 350182 963595 62 12 16 10  0
43  4      0 214869808 172160 21830280    0    0 135318 127544 293929 811606 51 11 24 14  0
34 18      0 214833104 172164 21852160    0    0 108763 85029 353510 976683 63 12 16  9  0
57  4      0 214799376 172164 21872852    0    0 127708 80756 345525 945284 61 12 17 10  0
58  4      0 214756144 172172 21895796    0    0 106338 85644 354291 967623 62 12 17  9  0
54  5      0 214721424 172184 21916860    0    0 123718 83197 347266 943449 60 12 18 10  0
51 12      0 214685824 172184 21937896    0    0 124466 71584 336808 952547 62 12 18  9  0
56  5      0 214653472 172184 21958412    0    0 97938 117212 322842 892948 58 11 22  9  0
47  4      0 214613168 172184 21982424    0    0 92233 72956 366421 1027554 66 13 15  6  0
51  4      0 214575008 172188 22005088    0    0 110581 70009 355191 991169 64 13 16  8  0
54  4      0 214538176 172196 22027336    0    0 106447 72176 359169 994692 65 12 16  7  0
58  3      0 214499872 172196 22050660    0    0 91573 71664 366692 1019240 66 13 16  6  0
49  5      0 214467104 172196 22070508    0    0 96785 115664 323728 894486 58 11 22  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40 21      0 214428560 172196 22093224    0    0 106881 70088 361778 995457 64 13 16  7  0
53  2      0 214389760 172200 22116224    0    0 93475 73517 390713 1017295 65 13 16  6  0
12  1      0 214606880 172220 22138688    0    0 102136 70672 374952 971187 62 13 19  7  0
48  2      0 214571536 172228 22159796    0    0 88348 95928 342474 975351 65 13 14  8  0
13 28      0 214536944 172232 22180220    0    0 95893 140256 295612 830182 56 10 22 12  0
49  5      0 214500864 172232 22202180    0    0 116682 67781 345441 984260 65 12 15  7  0
51  3      0 214463168 172232 22225460    0    0 96036 71020 352025 1028564 67 14 13  6  0
52  4      0 214422864 172240 22248296    0    0 115610 69176 351306 985249 64 13 15  8  0
60  1      0 214385904 172240 22271716    0    0 106859 71288 350691 986687 65 13 15  7  0
 1 20      0 214350192 172240 22293200    0    0 87155 110048 335980 961066 64 12 17  7  0
27 28      0 214313744 172244 22314680    0    0 105259 82313 330170 915270 59 11 20  9  0
43  8      0 214277904 172244 22336532    0    0 104870 73980 352334 987793 65 12 16  7  0
50  3      0 214236368 172256 22358480    0    0 129790 71529 339259 937446 60 12 17 11  0
50  4      0 214198784 172256 22381156    0    0 91918 76920 362135 1017896 66 13 15  6  0
43 16      0 214162832 172256 22402544    0    0 119296 71916 346581 960944 62 12 17  9  0
37  6      0 214128480 172256 22423560    0    0 82699 121236 327176 911165 59 12 21  8  0
48  4      0 214092272 172256 22445540    0    0 115739 72745 352151 964711 62 12 17  9  0
48  6      0 214057184 172256 22466424    0    0 107670 82688 352857 981522 63 12 17  8  0
53  7      0 214021712 172268 22488260    0    0 122366 71220 339883 946948 61 12 18  9  0
58  4      0 213984512 172268 22510148    0    0 107826 75312 357949 982592 64 12 16  8  0
52  4      0 214205328 172280 22529328    0    0 102868 124489 305599 823978 54 10 24 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  4      0 214157712 172280 22552304    0    0 103232 86676 324987 917584 63 12 16 10  0
56  3      0 214129440 172284 22574388    0    0 111888 73425 330695 938643 63 12 16  9  0
45  3      0 214094112 172292 22596892    0    0 117755 59364 342678 974395 65 13 15  8  0
47  5      0 214055424 172292 22620548    0    0 100083 62800 349312 1002425 67 13 14  7  0
53  3      0 214022064 172292 22640160    0    0 100651 107752 312376 891282 59 11 20 10  0
53  4      0 213986464 172296 22661032    0    0 136937 57305 329379 933506 61 12 17 10  0
52  5      0 213948896 172296 22683772    0    0 105190 62684 347783 984004 65 13 15  7  0
54  5      0 213912192 172304 22706080    0    0 106940 61048 345746 983426 65 12 15  7  0
56  5      0 213873632 172304 22728760    0    0 91945 62672 349352 1005462 67 13 14  6  0
52  7      0 213840928 172304 22749248    0    0 97498 104820 321108 896716 58 12 20  9  0
48  7      0 213802368 172308 22771464    0    0 112781 61149 347462 974532 63 13 16  8  0
52  5      0 213766400 172308 22793728    0    0 103457 61748 348861 994543 65 13 15  7  0
56  3      0 213728576 172316 22815716    0    0 100670 62548 354688 987533 65 12 16  7  0
49  1      0 213685808 172316 22838888    0    0 105688 61264 349205 979197 65 12 16  7  0
59  1      0 213648736 172320 22859668    0    0 98627 104293 318523 886178 58 11 21 10  0
 9 41      0 213608800 172320 22883768    0    0 98429 63348 364367 1010685 66 12 15  6  0
56  5      0 213573712 172324 22905612    0    0 105924 62208 352073 975509 63 13 17  8  0
53  6      0 213776448 172340 22927212    0    0 129648 84036 312598 887792 61 11 17 11  0
57  0      0 213739344 172348 22949564    0    0 88479 94689 332317 960373 65 12 14  8  0
 2 35      0 213647136 172356 22954384    0    0 461459 32804 69335 175974 14  2 43 41  0
 7 39      0 213581472 172360 22963648    0    0 244034 148856 146649 388099 35  4 33 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  4      0 213556816 172368 22971344    0    0 194133 216122 121475 308481 30  4 36 30  0
21 26      0 213493920 172388 22981744    0    0 220757 177816 160461 417849 38  5 28 30  0
 9 52      0 213456496 172392 22993452    0    0 186420 189069 199877 524750 46  6 23 25  0
16 36      0 213438944 172404 23003896    0    0 187838 183707 181684 446804 40  5 27 28  0
52  2      0 213418736 172416 23014236    0    0 207040 174235 159101 415252 38  5 27 31  0
58  4      0 213398176 172424 23027424    0    0 161585 173190 214438 563309 48  7 22 23  0
25 23      0 213371952 172436 23042528    0    0 151997 146079 227766 635264 52  8 19 21  0
 5 23      0 213348832 172440 23056980    0    0 172407 145613 215657 600481 50  8 21 22  0
11 34      0 213371216 172440 23070592    0    0 163948 153184 203375 564514 47  7 26 20  0
24 27      0 213328640 172452 23083576    0    0 207880 120459 202653 549938 46  7 25 23  0
 5 43      0 213300320 172456 23101340    0    0 161266 130989 252825 712065 57  9 17 17  0
46  3      0 213261632 172460 23116020    0    0 162925 128865 223061 606104 48  7 23 22  0
 5 47      0 213257520 172476 23133124    0    0 119276 155915 266220 727873 55  9 19 17  0
54  3      0 213228656 172480 23151528    0    0 142607 101457 275257 770578 55 10 20 14  0
55  4      0 213198896 172480 23170876    0    0 110423 107157 298526 839343 61 10 17 13  0
35 19      0 213180880 172484 23191776    0    0 151935 78778 329142 903580 58 12 18 13  0
57  3      0 213143792 172484 23214228    0    0 131619 62840 371163 1006526 62 13 17  8  0
31 21      0 213105344 172492 23238152    0    0 128503 62720 373721 1018714 63 12 17  8  0
45  1      0 213069504 172496 23260176    0    0 99949 113072 345017 946855 59 11 22  8  0
37  5      0 213031280 172496 23282872    0    0 123682 63773 375895 1025634 63 13 16  8  0
51  4      0 213245360 172516 23306228    0    0 119010 70936 361017 979210 61 12 18  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  3      0 213208352 172516 23329452    0    0 117049 90312 347991 981008 64 12 14 10  0
39  6      0 213172960 172524 23352528    0    0 107855 89456 356839 1002322 65 13 14  8  0
49  3      0 213179376 172524 23370660    0    0 125489 107757 302519 838834 52 11 25 12  0
42 13      0 213142784 172524 23393944    0    0 105908 72592 376071 1054304 66 14 14  6  0
57  5      0 213103856 172524 23417928    0    0 116285 71624 375480 1009370 62 13 15  9  0
49  2      0 213066464 172524 23440336    0    0 121626 70893 367725 999718 63 12 16  9  0
49  5      0 213028528 172532 23463748    0    0 101456 72784 376301 1048343 65 14 15  6  0
52  3      0 212991632 172536 23486108    0    0 92980 117892 337219 929837 58 12 22  8  0
50  3      0 212951168 172540 23509712    0    0 114344 72164 362437 1019561 64 13 15  8  0
48  5      0 212915472 172540 23532728    0    0 114372 70268 362517 1014748 64 13 16  8  0
23 25      0 212876000 172540 23555880    0    0 103862 75441 372017 1016065 64 13 16  7  0
31  6      0 212838912 172540 23578116    0    0 137101 73096 342631 934856 58 12 20 11  0
54  2      0 212804400 172552 23598164    0    0 105952 131381 325093 861200 53 11 24 12  0
45  5      0 212767760 172552 23619900    0    0 126502 85048 358900 963789 59 12 18 11  0
51  0      0 212729808 172552 23642872    0    0 111727 88365 368512 980717 62 12 17  9  0
35 13      0 212694432 172556 23664600    0    0 140664 82936 346178 916741 57 11 20 12  0
45  2      0 212656816 172556 23687696    0    0 113098 89457 370014 989770 61 12 17 10  0
12 26      0 212876144 172576 23709320    0    0 113793 99464 339077 934614 60 12 18 10  0
56  4      0 212848224 172580 23726816    0    0 125763 153148 278414 761563 49 10 25 16  0
57  3      0 212810080 172584 23746248    0    0 131504 85081 321501 890396 58 11 19 11  0
42  3      0 212772992 172584 23770444    0    0 120619 86957 370928 989648 62 12 16 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35 16      0 212738736 172588 23791344    0    0 143100 87528 341833 904794 56 12 18 14  0
30 29      0 212704832 172600 23812516    0    0 142714 88977 363622 915948 56 12 19 12  0
54  2      0 212650448 172600 23835564    0    0 119626 85476 376594 967850 61 12 17 10  0
 0 42      0 212618208 172604 23855472    0    0 115568 129993 335450 859244 54 10 24 12  0
58  3      0 212580784 172608 23877888    0    0 112056 86300 378276 976840 61 12 17 10  0
40  4      0 212592944 172608 23899760    0    0 136125 81925 349173 936096 59 11 19 11  0
21  0      0 212625504 172616 23923408    0    0 97644 66808 367542 1038659 67 13 15  5  0
46  2      0 212588496 172616 23947768    0    0 97826 63116 371653 1047591 67 13 15  5  0
 5 40      0 212552416 172616 23969716    0    0 103275 110732 336129 919881 58 12 21  9  0
50  3      0 212495840 172616 23993776    0    0 96333 66512 372784 1021981 65 13 16  6  0
53  7      0 212452576 172616 24017168    0    0 114850 66152 364387 1005272 63 13 16  8  0
58  2      0 212433632 172628 24040856    0    0 98635 75565 363577 1013734 65 13 15  7  0
57  3      0 212387200 172628 24065152    0    0 111456 72272 362647 995255 64 12 16  7  0
47  2      0 212354384 172628 24085276    0    0 97332 114604 329927 893664 57 11 23  9  0
63  1      0 212557360 172652 24109112    0    0 90253 93952 336439 957804 63 12 16  8  0
51  2      0 212522448 172652 24131452    0    0 110079 94796 335599 940139 63 11 16 10  0
45  5      0 212485872 172652 24154976    0    0 118145 68741 351974 990271 64 13 16  8  0
55  4      0 212447120 172660 24178628    0    0 97502 65700 361317 1021993 66 13 15  5  0
52  7      0 212409824 172664 24201140    0    0 89900 115240 326191 915617 59 12 21  8  0
52  2      0 212371312 172664 24225004    0    0 94546 66196 362066 1042411 67 14 14  5  0
54  5      0 212317344 172664 24248296    0    0 117570 64236 355465 1000470 64 13 16  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  0      0 212261264 172664 24272228    0    0 93225 68076 362344 1033883 67 14 14  5  0
61  2      0 212216096 172672 24296680    0    0 92869 66356 362337 1034879 68 13 14  5  0
40  2      0 212177968 172672 24317828    0    0 97960 109748 319709 906266 59 12 21  9  0
52  4      0 212162144 172672 24341416    0    0 111069 72237 348366 971688 62 13 17  8  0
52  3      0 212124272 172672 24364500    0    0 90021 73076 361803 1022738 66 13 15  6  0
58  4      0 212084192 172672 24388836    0    0 94750 73356 365855 1018931 65 13 15  6  0
38 15      0 212047552 172684 24410724    0    0 115582 62941 347569 965331 61 12 19  8  0
45  3      0 212010528 172684 24433344    0    0 84008 111216 338239 936071 60 12 20  8  0
49  7      0 211971904 172684 24456920    0    0 90913 68444 369069 1042794 67 13 15  5  0
13  0      0 211977504 172700 24480212    0    0 106125 66492 364256 1001838 65 12 17  7  0
48  7      0 212127648 172700 24503972    0    0 86316 87804 336952 976756 66 12 15  7  0
42  6      0 212089408 172708 24526068    0    0 101790 90396 337555 961281 64 13 15  9  0
 1 19      0 212071296 172712 24546592    0    0 121189 111165 313882 856411 55 10 21 13  0
38 18      0 212035648 172712 24569524    0    0 94046 77368 355097 1011474 66 13 16  6  0
29 26      0 211996656 172712 24593040    0    0 107131 70308 352520 1000835 66 13 15  7  0
29 18      0 211952832 172716 24617440    0    0 94535 72904 363475 1020369 66 13 15  6  0
52  2      0 211910160 172716 24640892    0    0 108311 70176 353907 999610 64 13 16  7  0
52  6      0 211864592 172724 24664076    0    0 94591 73313 360377 1014939 65 13 15  6  0
57  1      0 211833968 172724 24683348    0    0 140128 106572 288104 800232 51 10 26 13  0
37  6      0 211794784 172724 24707252    0    0 91230 70632 361064 1026437 67 13 15  6  0
46  5      0 211757744 172724 24730156    0    0 104519 70264 354683 999444 65 13 15  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32 26      0 211717920 172728 24753928    0    0 91470 73217 364320 1016661 66 13 15  6  0
56  2      0 211680176 172736 24777092    0    0 105330 70344 357023 999226 64 13 16  7  0
50  4      0 211647296 172736 24797268    0    0 95041 114244 327049 906705 58 12 22  9  0
55  3      0 211607888 172736 24821028    0    0 103437 72588 376492 996509 64 13 16  7  0
53  6      0 211569872 172736 24843704    0    0 103922 71276 372457 1000445 65 13 16  7  0
55  2      0 211531136 172736 24866624    0    0 88623 74049 382292 1022025 65 13 16  6  0
50  1      0 211748000 172764 24889628    0    0 99627 87200 338078 949570 63 12 17  8  0
53  3      0 211715584 172764 24909400    0    0 93657 140008 298137 854313 58 11 19 12  0
18 30      0 211632848 172776 24925204    0    0 223526 91349 221549 617441 44  8 25 22  0
13 38      0 211591536 172780 24941288    0    0 145600 155157 262772 711384 54  9 18 19  0
55  1      0 211567552 172784 24955692    0    0 174616 135637 230254 608928 47  7 22 24  0
59  4      0 211538864 172800 24972980    0    0 149036 122930 273578 754327 55  9 19 17  0
60  2      0 211489216 172800 24990288    0    0 152238 119445 267529 737938 55  9 20 17  0
33 28      0 211521792 172804 25011128    0    0 124967 103882 304915 848076 58 11 18 13  0
46  2      0 211490976 172804 25031560    0    0 96984 119844 307008 863926 57 11 22 10  0
59  2      0 211455360 172804 25053696    0    0 106803 72232 350551 992102 65 12 15  7  0
42 12      0 211406016 172816 25077956    0    0 105397 67420 332119 947109 63 12 18  7  0
39 13      0 211371360 172816 25100376    0    0 91224 72440 361165 1017817 67 13 15  5  0
41 13      0 211335184 172816 25123616    0    0 106901 67444 351253 994843 66 12 15  7  0
53  2      0 211298544 172820 25145252    0    0 82866 117921 325807 909228 60 11 20  9  0
51  3      0 211262416 172820 25167624    0    0 105471 70500 355367 989171 64 13 16  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  1      0 211222240 172828 25192632    0    0 92016 69848 363346 1020230 66 14 15  5  0
10 46      0 211183264 172828 25215720    0    0 94170 68888 357482 1017671 67 12 15  6  0
41  4      0 211145696 172828 25238484    0    0 105662 64636 356112 1006355 65 13 16  6  0
48  3      0 211109728 172828 25260496    0    0 81710 110024 334965 936595 61 11 20  7  0
 9 37      0 211325312 172840 25283588    0    0 101769 79568 336715 966953 66 12 16  7  0
50  7      0 211272112 172848 25306536    0    0 85952 86316 330059 953387 64 13 15  8  0
 2 32      0 211131024 172868 25315684    0    0 375902 50525 125997 355554 25  5 39 31  0
37 17      0 211038352 172868 25322604    0    0 245312 185616 126479 299995 28  4 36 32  0
 1 49      0 211066128 172888 25326972    0    0 287814 182364 104558 232411 20  3 37 40  0
14 28      0 211017184 172900 25334744    0    0 238460 199567 129175 301090 26  3 36 34  0
45  4      0 211005568 172912 25343140    0    0 247915 198255 138029 322901 28  4 35 33  0
55  7      0 210981712 172928 25352960    0    0 188849 213587 186474 447901 36  5 30 29  0
18 22      0 210964768 172936 25363460    0    0 190378 181906 196534 482400 38  6 29 28  0
39  7      0 211010848 172944 25378184    0    0 184854 158267 219261 558681 43  6 25 25  0
40  0      0 210985264 172952 25395188    0    0 118352 126585 287284 802475 59 10 16 15  0
57  5      0 210960320 172956 25410284    0    0 110863 168301 229366 638214 48  8 28 17  0
13 42      0 210912032 172968 25427352    0    0 163217 111430 260516 712682 51  9 21 18  0
54  5      0 210879232 172972 25447016    0    0 112150 115805 309313 849923 59 11 17 13  0
33 28      0 210846144 172976 25466644    0    0 132297 103853 304979 835957 58 10 18 14  0
27  2      0 210896704 172980 25483320    0    0 215846 70890 262518 709980 48  9 25 19  0
56  1      0 210864160 172984 25504684    0    0 85739 104524 325012 898893 59 11 19 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  5      0 210826944 172992 25527232    0    0 102486 81376 346474 958932 63 12 17  8  0
60  3      0 210790048 172992 25550484    0    0 92316 72844 358206 1006308 67 13 15  6  0
52  0      0 210752144 172992 25572516    0    0 115147 68237 344162 958968 63 12 17  9  0
30  4      0 210758928 172996 25591664    0    0 173761 64317 296149 795436 51 10 22 17  0
52  1      0 210722112 172996 25613440    0    0 132308 77856 379417 986642 60 12 16 11  0
34 18      0 210670272 173004 25635012    0    0 141753 79812 383817 951630 58 12 18 12  0
55  1      0 210681184 173012 25652232    0    0 134478 124249 329384 800905 48  9 25 18  0
55  7      0 210889008 173032 25672008    0    0 127553 101569 343564 863575 52 11 21 17  0
45  4      0 210856896 173036 25693016    0    0 127002 110244 339089 923765 58 12 17 13  0
53  7      0 210821392 173036 25714912    0    0 129306 81297 357909 982659 62 12 16 10  0
47  7      0 210782560 173044 25738788    0    0 116857 70920 375771 1039560 64 14 15  7  0
44  6      0 210748896 173044 25758880    0    0 166286 79700 337831 903459 55 11 19 14  0
49  6      0 210716384 173048 25778712    0    0 121596 136953 311736 816845 49 10 26 14  0
38  8      0 210681216 173052 25800012    0    0 148453 89788 349504 920524 57 11 19 13  0
44  4      0 210643664 173056 25822944    0    0 116106 95493 366253 990209 60 13 17 10  0
45  5      0 210609760 173064 25843948    0    0 144542 89793 341581 909529 56 11 20 13  0
43 14      0 210573088 173068 25865860    0    0 146538 89049 350323 919654 56 12 19 13  0
 0 34      0 210536928 173072 25888388    0    0 112514 111128 352276 944884 58 12 18 12  0
53  1      0 210503760 173076 25908232    0    0 119840 103508 323141 871883 55 11 23 11  0
40  7      0 210466160 173076 25930288    0    0 137125 83061 355798 950871 59 12 18 11  0
42  6      0 210428944 173076 25953360    0    0 112017 86476 375189 1008151 62 13 16  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  7      0 210393712 173084 25974464    0    0 121549 85877 362167 972900 60 12 17 10  0
42 10      0 210355136 173088 25997952    0    0 113425 74660 370758 1000360 62 13 18  8  0
